5.416678,335,6,2,1,1,0
5.433344,336,1,1,1,1,0
5.433344,336,2,2,1,1,0
5.433344,335,3,3,1,1,0
5.433344,333,4,1,1,1,0
5.433344,334,4,2,1,1,0
5.433344,334,5,2,1,1,0
5.450011,336,4,3,1,1,0
5.450011,333,5,1,1,1,0
5.450011,335,7,1,1,1,0
5.466678,334,3,2,1,1,0
5.466678,335,4,3,1,1,0
5.466678,337,5,1,1,1,0
5.483344,334,2,1,1,1,0
5.483344,336,3,3,1,1,0
5.483344,334,4,3,1,1,0
5.483344,335,5,4,1,1,0
5.483344,333,6,1,1,1,0
5.483344,334,6,2,1,1,0
5.483344,337,4,2,1,1,0
5.500011,335,2,2,1,1,0
5.500011,335,3,4,1,1,0
5.500011,333,4,2,1,1,0
5.500011,334,5,3,1,1,0
5.500011,336,5,3,1,1,0
5.500011,335,6,3,1,1,0
5.516678,335,1,1,1,1,0
5.516678,333,3,1,1,1,0
5.516678,335,4,4,1,1,0
5.516678,333,5,2,1,1,0
5.516678,337,1,1,1,1,0
5.516678,337,5,0,1,1,0
5.533344,335,1,0,1,1,0
5.533344,334,4,4,1,1,0
5.533344,337,1,0,1,1,0
5.550011,301,15,1,2,0,0
5.550011,301,16,1,2,0,0
5.550011,300,17,1,2,0,0
5.550011,334,3,3,1,1,0
5.550011,333,4,3,1,1,0
5.550011,332,5,1,1,1,0
5.550011,336,5,3,1,1,0
5.550011,334,7,1,1,1,0
5.550011,337,4,2,1,1,0
5.566678,300,14,1,2,0,0
5.566678,299,14,2,2,0,0
5.566678,298,14,1,2,0,0
5.566678,299,15,1,2,0,0
5.566678,298,15,1,2,0,0
5.566678,301,15,0,2,0,0
5.566678,299,16,6,2,0,0
5.566678,298,16,1,2,0,0
5.566678,300,17,2,2,0,0
5.566678,299,17,2,2,0,0
5.566678,298,17,1,2,0,0
5.566678,334,3,3,1,1,0
5.566678,337,2,0,1,1,0
5.566678,337,3,0,1,1,0
5.583345,300,14,0,2,0,0
5.583345,298,14,2,2,0,0
5.583345,297,14,1,2,0,0
5.583345,298,15,2,2,0,0
5.583345,297,15,2,2,0,0
5.583345,299,16,7,2,0,0
5.583345,298,16,2,2,0,0
5.583345,301,16,0,2,0,0
5.583345,297,16,1,2,0,0
5.583345,300,17,0,2,0,0
5.583345,299,17,2,2,0,0
5.583345,298,17,2,2,0,0
5.583345,297,17,2,2,0,0
5.583345,298,18,1,2,0,0
5.583345,297,18,1,2,0,0
5.583345,336,1,0,1,1,0
5.583345,336,2,2,1,1,0
5.583345,336,3,3,1,1,0
5.583345,336,4,3,1,1,0
5.583345,331,5,1,1,1,0
5.583345,336,5,3,1,1,0
5.583345,333,6,2,1,1,0
5.583345,335,6,3,1,1,0
5.583345,336,6,0,1,1,0
5.583345,337,4,0,1,1,0
5.600011,296,16,1,2,0,0
5.600011,295,16,1,2,0,0
5.600011,296,17,1,2,0,0
5.600011,295,17,1,2,0,0
5.600011,298,14,3,2,0,0
5.600011,297,14,2,2,0,0
5.600011,299,15,2,2,0,0
5.600011,298,15,3,2,0,0
5.600011,298,16,3,2,0,0
5.600011,297,16,2,2,0,0
5.600011,335,2,2,1,1,0
5.600011,335,3,4,1,1,0
5.600011,336,3,3,1,1,0
5.600011,335,4,4,1,1,0
5.600011,335,5,4,1,1,0
5.600011,332,6,1,1,1,0
5.616678,296,15,1,2,0,0
5.616678,297,14,3,2,0,0
5.616678,299,15,2,2,0,0
5.616678,299,16,7,2,0,0
5.616678,334,2,0,1,1,0
5.616678,335,2,0,1,1,0
5.616678,336,2,0,1,1,0
5.616678,334,3,3,1,1,0
5.616678,335,3,4,1,1,0
5.616678,336,3,0,1,1,0
5.616678,333,4,3,1,1,0
5.616678,334,4,4,1,1,0
5.616678,335,4,4,1,1,0
5.616678,336,4,0,1,1,0
5.616678,334,5,3,1,1,0
5.616678,335,5,4,1,1,0
5.616678,336,5,0,1,1,0
5.616678,335,6,3,1,1,0
5.616678,332,6,0,1,1,0
5.616678,333,7,1,1,1,0
5.616678,335,7,0,1,1,0
5.633345,296,16,2,2,0,0
5.633345,294,16,1,2,0,0
5.633345,296,17,2,2,0,0
5.633345,295,17,2,2,0,0
5.633345,294,17,1,2,0,0
5.633345,293,18,1,2,0,0
5.633345,299,14,2,2,0,0
5.633345,298,14,3,2,0,0
5.633345,297,14,3,2,0,0
5.633345,298,15,3,2,0,0
5.633345,297,17,3,2,0,0
5.633345,333,3,0,1,1,0
5.633345,334,3,0,1,1,0
5.633345,335,3,0,1,1,0
5.633345,333,4,3,1,1,0
5.633345,334,4,4,1,1,0
5.633345,331,4,1,1,1,0
5.633345,335,4,0,1,1,0
5.633345,333,5,2,1,1,0
5.633345,334,5,3,1,1,0
5.633345,335,5,0,1,1,0
5.633345,333,6,2,1,1,0
5.633345,334,6,0,1,1,0
5.633345,335,6,0,1,1,0
5.633345,332,6,1,1,1,0
5.633345,333,7,0,1,1,0
5.633345,334,7,0,1,1,0
5.650011,297,18,2,2,0,0
5.650011,333,4,0,1,1,0
5.650011,330,4,1,1,1,0
5.650011,334,4,0,1,1,0
5.650011,331,4,0,1,1,0
5.650011,333,5,0,1,1,0
5.650011,330,5,1,1,1,0
5.650011,334,5,0,1,1,0
5.650011,332,5,0,1,1,0
5.650011,333,6,0,1,1,0
5.650011,332,6,0,1,1,0
5.666678,330,4,0,1,1,0
5.666678,331,5,0,1,1,0
5.683345,330,5,0,1,1,0
5.700011,295,16,2,2,0,0
5.700011,297,16,3,2,0,0
5.716678,299,16,7,2,0,0
5.716678,298,18,2,2,0,0
5.733345,298,18,2,2,0,0
5.750012,299,16,7,2,0,0
5.766678,295,16,2,2,0,0
5.766678,299,16,7,2,0,0
5.766678,297,16,3,2,0,0
5.783345,296,16,2,2,0,0
5.783345,299,15,0,2,0,0
5.783345,299,16,7,2,0,0
5.783345,298,16,3,2,0,0
5.783345,297,17,3,2,0,0
5.800012,298,17,2,2,0,0
5.816678,296,17,2,2,0,0
5.816678,295,17,2,2,0,0
5.816678,299,14,0,2,0,0
5.816678,298,14,3,2,0,0
5.816678,299,16,7,2,0,0
5.816678,299,17,0,2,0,0
5.816678,298,18,0,2,0,0
5.816678,297,18,2,2,0,0
5.833345,296,15,0,2,0,0
5.833345,297,14,3,2,0,0
5.833345,298,15,3,2,0,0
5.850012,299,16,7,2,0,0
5.850012,298,16,3,2,0,0
5.850012,297,16,3,2,0,0
5.866678,287,15,1,2,0,0
5.883345,286,15,1,2,0,0
5.883345,298,14,0,2,0,0
5.883345,297,15,2,2,0,0
5.883345,299,16,7,2,0,0
5.883345,298,17,0,2,0,0
5.883345,297,17,3,2,0,0
5.900012,298,15,0,2,0,0
5.916679,286,16,1,2,0,0
5.916679,287,16,1,2,0,0
5.916679,297,14,0,2,0,0
5.916679,299,16,0,2,0,0
5.916679,298,16,0,2,0,0
5.916679,297,18,0,2,0,0
5.933345,287,14,1,2,0,0
5.933345,296,17,0,2,0,0
5.950012,288,14,1,2,0,0
5.950012,288,15,1,2,0,0
5.950012,296,16,0,2,0,0
5.950012,294,16,0,2,0,0
5.950012,297,16,0,2,0,0
5.966679,286,14,1,2,0,0
5.966679,287,15,2,2,0,0
5.966679,287,17,1,2,0,0
5.966679,295,16,0,2,0,0
5.966679,295,17,0,2,0,0
5.966679,294,17,0,2,0,0
5.966679,292,18,1,2,0,0
5.966679,297,15,0,2,0,0
5.966679,297,17,0,2,0,0
5.983345,286,15,2,2,0,0
5.983345,288,16,1,2,0,0
5.983345,286,17,1,2,0,0
5.983345,287,18,1,2,0,0
5.983345,292,18,0,2,0,0
6.000012,286,16,2,2,0,0
6.000012,287,16,2,2,0,0
6.000012,288,19,1,2,0,0
6.000012,293,18,0,2,0,0
6.016679,287,14,2,2,0,0
6.033345,285,15,1,2,0,0
6.033345,287,15,3,2,0,0
6.033345,289,15,1,2,0,0
6.050012,287,16,3,2,0,0
6.050012,287,17,2,2,0,0
6.050012,289,18,1,2,0,0
6.066679,286,15,3,2,0,0
6.066679,288,17,1,2,0,0
6.066679,289,15,0,2,0,0
6.083346,256,10,1,3,1,0
6.083346,256,11,2,3,1,0
6.083346,256,12,2,3,1,0
6.083346,255,12,1,3,1,0
6.083346,257,9,1,3,1,0
6.083346,258,11,1,3,1,0
6.083346,257,12,2,3,1,0
6.083346,289,18,0,2,0,0
6.100012,255,10,1,3,1,0
6.100012,254,10,1,3,1,0
6.100012,255,11,1,3,1,0
6.100012,254,11,1,3,1,0
6.100012,256,12,3,3,1,0
6.100012,255,12,2,3,1,0
6.100012,257,9,0,3,1,0
6.100012,258,11,0,3,1,0
6.100012,288,17,0,2,0,0
6.100012,286,19,1,2,0,0
6.116679,255,9,1,3,1,0
6.116679,254,9,1,3,1,0
6.116679,255,11,2,3,1,0
6.116679,255,12,3,3,1,0
6.116679,254,12,1,3,1,0
6.116679,286,14,2,2,0,0
6.116679,286,15,3,2,0,0
6.116679,287,17,2,2,0,0
6.133346,252,9,1,3,1,0
6.133346,253,9,1,3,1,0
6.133346,253,10,1,3,1,0
6.133346,256,12,3,3,1,0
6.133346,257,12,2,3,1,0
6.133346,287,14,2,2,0,0
6.133346,288,14,0,2,0,0
6.133346,287,15,3,2,0,0
6.133346,288,15,0,2,0,0
6.133346,287,16,3,2,0,0
6.133346,288,16,0,2,0,0
6.150012,256,12,3,3,1,0
6.150012,255,12,3,3,1,0
6.150012,286,14,2,2,0,0
6.150012,287,14,0,2,0,0
6.150012,286,15,3,2,0,0
6.150012,287,15,3,2,0,0
6.150012,286,16,2,2,0,0
6.150012,287,16,0,2,0,0
6.150012,286,17,0,2,0,0
6.150012,287,17,0,2,0,0
6.150012,287,18,0,2,0,0
6.150012,288,19,0,2,0,0
6.166679,254,9,2,3,1,0
6.166679,257,12,0,3,1,0
6.166679,286,14,0,2,0,0
6.166679,285,15,0,2,0,0
6.166679,286,15,0,2,0,0
6.166679,287,15,0,2,0,0
6.166679,286,16,0,2,0,0
6.166679,286,19,0,2,0,0
6.183346,252,10,1,3,1,0
6.200012,251,8,1,3,1,0
6.200012,256,9,1,3,1,0
6.200012,252,9,2,3,1,0
6.200012,253,9,2,3,1,0
6.200012,254,10,2,3,1,0
6.216679,247,10,1,3,1,0
6.216679,255,10,2,3,1,0
6.216679,250,10,1,3,1,0
6.216679,257,12,2,3,1,0
6.233346,248,8,1,3,1,0
6.233346,256,9,0,3,1,0
6.233346,251,9,1,3,1,0
6.233346,251,10,1,3,1,0
6.233346,257,12,0,3,1,0
6.266679,255,10,2,3,1,0
6.266679,254,10,2,3,1,0
6.266679,256,11,2,3,1,0
6.266679,255,11,2,3,1,0
6.266679,255,12,3,3,1,0
6.300013,251,9,0,3,1,0
6.300013,253,9,2,3,1,0
6.300013,251,10,0,3,1,0
6.300013,256,12,0,3,1,0
6.316679,245,12,1,3,1,0
6.316679,251,8,0,3,1,0
6.316679,252,9,2,3,1,0
6.316679,254,9,2,3,1,0
6.316679,256,10,0,3,1,0
6.316679,252,10,0,3,1,0
6.316679,256,11,0,3,1,0
6.316679,254,12,0,3,1,0
6.333346,253,10,0,3,1,0
6.333346,255,11,0,3,1,0
6.333346,255,12,0,3,1,0
6.350013,255,9,0,3,1,0
6.350013,255,10,0,3,1,0
6.350013,250,10,0,3,1,0
6.366679,246,10,1,3,1,0
6.366679,245,12,0,3,1,0
6.366679,250,10,1,3,1,0
6.366679,254,11,0,3,1,0
6.383346,245,12,1,3,1,0
6.383346,254,9,0,3,1,0
6.383346,254,10,0,3,1,0
6.400012,245,11,1,3,1,0
6.400012,253,9,0,3,1,0
6.400012,250,10,0,3,1,0
6.433346,247,8,1,3,1,0
6.433346,245,10,1,3,1,0
6.433346,250,10,1,3,1,0
6.450013,246,9,1,3,1,0
6.450013,244,10,1,3,1,0
6.450013,244,11,1,3,1,0
6.450013,252,9,0,3,1,0
6.450013,250,10,0,3,1,0
6.46668,246,8,1,3,1,0
6.46668,244,9,1,3,1,0
6.46668,245,9,1,3,1,0
6.46668,246,11,1,3,1,0
6.46668,245,12,2,3,1,0
6.483346,245,8,1,3,1,0
6.500013,246,7,1,3,1,0
6.500013,247,9,1,3,1,0
6.500013,244,12,1,3,1,0
6.51668,245,11,2,3,1,0
6.533346,244,10,2,3,1,0
6.533346,243,10,1,3,1,0
6.533346,245,10,2,3,1,0
6.533346,245,12,3,3,1,0
6.550013,244,8,1,3,1,0
6.550013,244,9,2,3,1,0
6.550013,245,9,2,3,1,0
6.550013,244,11,2,3,1,0
6.550013,243,11,1,3,1,0
6.583347,248,8,0,3,1,0
6.583347,247,9,0,3,1,0
6.583347,243,10,2,3,1,0
6.600013,247,8,0,3,1,0
6.61668,208,20,2,4,0,0
6.61668,207,20,1,4,0,0
6.61668,208,21,2,4,0,0
6.61668,207,21,1,4,0,0
6.61668,208,22,1,4,0,0
6.61668,207,22,1,4,0,0
6.61668,208,23,1,4,0,0
6.61668,209,19,1,4,0,0
6.61668,209,20,1,4,0,0
6.61668,209,22,1,4,0,0
6.61668,246,11,0,3,1,0
6.61668,245,12,3,3,1,0
6.633347,208,19,1,4,0,0
6.633347,207,19,1,4,0,0
6.633347,206,20,1,4,0,0
6.633347,207,21,2,4,0,0
6.633347,206,21,1,4,0,0
6.633347,205,21,3,4,0,0
6.633347,206,22,1,4,0,0
6.633347,205,22,1,4,0,0
6.633347,207,23,1,4,0,0
6.633347,209,19,0,4,0,0
6.633347,209,20,0,4,0,0
6.633347,209,22,0,4,0,0
6.633347,246,7,0,3,1,0
6.633347,246,8,0,3,1,0
6.633347,243,9,1,3,1,0
6.633347,247,10,0,3,1,0
6.650013,207,20,2,4,0,0
6.650013,204,21,1,4,0,0
6.650013,205,21,4,4,0,0
6.650013,204,22,1,4,0,0
6.650013,244,8,0,3,1,0
6.650013,243,9,0,3,1,0
6.650013,246,9,0,3,1,0
6.650013,245,9,2,3,1,0
6.650013,246,10,0,3,1,0
6.650013,245,10,2,3,1,0
6.650013,245,11,2,3,1,0
6.650013,245,12,3,3,1,0
6.66668,208,19,0,4,0,0
6.66668,207,19,0,4,0,0
6.66668,207,20,2,4,0,0
6.66668,207,21,2,4,0,0
6.66668,203,21,1,4,0,0
6.66668,245,8,0,3,1,0
6.66668,244,9,2,3,1,0
6.66668,245,9,0,3,1,0
6.66668,244,10,2,3,1,0
6.66668,243,10,2,3,1,0
6.66668,245,10,0,3,1,0
6.66668,244,11,2,3,1,0
6.66668,245,11,0,3,1,0
6.66668,245,12,0,3,1,0
6.683347,208,20,2,4,0,0
6.683347,208,21,2,4,0,0
6.683347,207,21,2,4,0,0
6.683347,203,21,0,4,0,0
6.683347,206,22,2,4,0,0
6.683347,205,22,2,4,0,0
6.683347,207,23,2,4,0,0
6.683347,240,10,1,3,1,0
6.683347,244,9,0,3,1,0
6.683347,244,10,0,3,1,0
6.683347,243,10,0,3,1,0
6.683347,244,11,0,3,1,0
6.683347,243,11,0,3,1,0
6.683347,244,12,0,3,1,0
6.700013,207,21,2,4,0,0
6.700013,205,21,5,4,0,0
6.700013,207,22,2,4,0,0
6.700013,206,22,2,4,0,0
6.700013,208,23,2,4,0,0
6.700013,203,23,1,4,0,0
6.700013,240,11,1,3,1,0
6.71668,205,21,5,4,0,0
6.71668,206,22,2,4,0,0
6.71668,240,10,0,3,1,0
6.71668,240,11,0,3,1,0
6.733346,208,22,2,4,0,0
6.750014,203,21,1,4,0,0
6.750014,203,22,1,4,0,0
6.750014,202,23,1,4,0,0
6.76668,203,21,0,4,0,0
6.76668,207,23,3,4,0,0
6.783347,206,20,0,4,0,0
6.783347,203,21,1,4,0,0
6.783347,208,22,2,4,0,0
6.800014,207,20,0,4,0,0
6.800014,203,21,0,4,0,0
6.800014,207,22,2,4,0,0
6.800014,207,23,3,4,0,0
6.81668,204,21,0,4,0,0
6.81668,205,21,5,4,0,0
6.81668,206,22,2,4,0,0
6.81668,208,23,2,4,0,0
6.833347,208,20,0,4,0,0
6.833347,208,21,0,4,0,0
6.833347,203,22,0,4,0,0
6.850014,205,21,5,4,0,0
6.850014,205,22,2,4,0,0
6.86668,208,22,0,4,0,0
6.86668,208,23,0,4,0,0
6.86668,207,23,3,4,0,0
6.883347,196,21,1,4,0,0
6.883347,207,21,0,4,0,0
6.883347,206,21,0,4,0,0
6.916681,197,23,1,4,0,0
6.916681,205,21,5,4,0,0
6.916681,207,22,0,4,0,0
6.916681,201,24,1,4,0,0
6.933347,197,20,1,4,0,0
6.933347,205,21,5,4,0,0
6.966681,196,20,1,4,0,0
6.966681,197,21,1,4,0,0
6.966681,196,22,1,4,0,0
6.966681,206,22,0,4,0,0
6.966681,207,23,0,4,0,0
6.983347,196,21,2,4,0,0
6.983347,197,22,1,4,0,0
6.983347,205,21,5,4,0,0
6.983347,202,23,0,4,0,0
6.983347,201,24,0,4,0,0
7.000014,203,23,0,4,0,0
7.016681,195,20,1,4,0,0
7.016681,196,23,1,4,0,0
7.016681,204,22,0,4,0,0
7.016681,205,22,0,4,0,0
7.033347,197,20,2,4,0,0
7.050014,197,19,1,4,0,0
7.050014,196,20,2,4,0,0
7.050014,196,21,3,4,0,0
7.050014,195,21,1,4,0,0
7.050014,197,23,2,4,0,0
7.050014,198,24,1,4,0,0
7.050014,205,21,0,4,0,0
7.06668,196,19,1,4,0,0
7.06668,198,20,1,4,0,0
7.06668,195,22,1,4,0,0
7.06668,198,24,0,4,0,0
7.083348,196,22,2,4,0,0
7.100014,195,20,2,4,0,0
7.100014,196,21,4,4,0,0
7.100014,197,21,2,4,0,0
7.100014,198,24,1,4,0,0
7.133348,168,19,1,5,1,0
7.133348,196,20,3,4,0,0
7.133348,198,20,0,4,0,0
7.133348,197,22,2,4,0,0
7.133348,196,24,1,4,0,0
7.150014,166,17,1,5,1,0
7.150014,167,18,1,5,1,0
7.150014,166,18,1,5,1,0
7.150014,165,18,1,5,1,0
7.150014,168,19,3,5,1,0
7.150014,167,19,3,5,1,0
7.150014,166,19,1,5,1,0
7.150014,198,20,1,4,0,0
7.150014,196,24,0,4,0,0
7.150014,198,24,0,4,0,0
7.166681,164,16,1,5,1,0
7.166681,167,16,1,5,1,0
7.166681,166,16,1,5,1,0
7.166681,165,16,1,5,1,0
7.166681,164,17,1,5,1,0
7.166681,166,17,2,5,1,0
7.166681,165,17,1,5,1,0
7.166681,167,18,2,5,1,0
7.166681,166,18,2,5,1,0
7.166681,165,18,2,5,1,0
7.166681,166,19,2,5,1,0
7.166681,198,20,0,4,0,0
7.166681,197,22,2,4,0,0
7.183348,167,16,0,5,1,0
7.183348,164,17,2,5,1,0
7.183348,163,17,1,5,1,0
7.183348,165,18,3,5,1,0
7.183348,167,19,4,5,1,0
7.183348,197,19,0,4,0,0
7.183348,196,20,3,4,0,0
7.183348,195,20,2,4,0,0
7.183348,197,20,2,4,0,0
7.183348,196,21,4,4,0,0
7.183348,197,21,2,4,0,0
7.183348,196,22,2,4,0,0
7.183348,195,22,0,4,0,0
7.183348,197,23,2,4,0,0
7.200014,166,17,2,5,1,0
7.200014,167,18,2,5,1,0
7.200014,165,18,3,5,1,0
7.200014,168,19,3,5,1,0
7.200014,167,19,4,5,1,0
7.200014,196,19,0,4,0,0
7.200014,196,20,3,4,0,0
7.200014,197,20,0,4,0,0
7.200014,196,21,4,4,0,0
7.200014,195,21,0,4,0,0
7.200014,197,21,0,4,0,0
7.200014,196,22,0,4,0,0
7.200014,197,22,0,4,0,0
7.200014,196,23,0,4,0,0
7.200014,197,23,0,4,0,0
7.216681,166,15,1,5,1,0
7.216681,164,16,2,5,1,0
7.216681,167,16,1,5,1,0
7.216681,166,17,2,5,1,0
7.216681,168,19,3,5,1,0
7.216681,166,19,2,5,1,0
7.216681,196,20,0,4,0,0
7.216681,195,20,0,4,0,0
7.216681,196,21,0,4,0,0
7.233348,163,16,1,5,1,0
7.233348,168,19,0,5,1,0
7.250015,165,16,2,5,1,0
7.266681,162,15,1,5,1,0
7.283348,165,18,3,5,1,0
7.300014,165,18,3,5,1,0
7.316681,167,18,0,5,1,0
7.316681,167,19,4,5,1,0
7.333348,167,16,0,5,1,0
7.333348,166,17,2,5,1,0
7.350015,166,18,2,5,1,0
7.350015,167,19,0,5,1,0
7.366682,165,16,2,5,1,0
7.366682,164,17,2,5,1,0
7.366682,166,19,0,5,1,0
7.383348,163,17,0,5,1,0
7.383348,165,18,3,5,1,0
7.416682,166,17,0,5,1,0
7.416682,165,17,0,5,1,0
7.416682,166,18,0,5,1,0
7.433348,166,15,0,5,1,0
7.433348,163,16,0,5,1,0
7.433348,166,16,0,5,1,0
7.450015,164,16,2,5,1,0
7.466681,157,15,1,5,1,0
7.466681,157,16,1,5,1,0
7.466681,165,18,0,5,1,0
7.483348,164,17,0,5,1,0
7.516682,162,15,0,5,1,0
7.516682,165,16,0,5,1,0
7.533349,164,16,0,5,1,0
7.550015,156,15,1,5,1,0
7.550015,156,16,1,5,1,0
7.550015,155,17,1,5,1,0
7.550015,157,17,1,5,1,0
7.566682,155,16,1,5,1,0
7.566682,156,17,1,5,1,0
7.566682,156,18,1,5,1,0
7.566682,155,18,1,5,1,0
7.583349,157,14,1,5,1,0
7.583349,155,15,1,5,1,0
7.600015,158,14,1,5,1,0
7.600015,157,15,2,5,1,0
7.600015,157,16,2,5,1,0
7.600015,157,18,1,5,1,0
7.616682,157,13,1,5,1,0
7.616682,156,14,1,5,1,0
7.616682,155,14,1,5,1,0
7.633348,156,15,2,5,1,0
7.633348,154,17,1,5,1,0
7.633348,157,18,0,5,1,0
7.650015,156,16,2,5,1,0
7.650015,155,16,2,5,1,0
7.650015,154,16,1,5,1,0
7.650015,155,17,2,5,1,0
7.666682,121,23,1,6,0,0
7.666682,158,14,0,5,1,0
7.666682,155,19,1,5,1,0
7.683349,119,25,1,6,0,0
7.683349,119,26,1,6,0,0
7.683349,120,23,1,6,0,0
7.683349,119,23,2,6,0,0
7.683349,118,23,1,6,0,0
7.683349,119,24,1,6,0,0
7.683349,118,24,1,6,0,0
7.683349,117,24,1,6,0,0
7.683349,121,23,0,6,0,0
7.683349,157,13,0,5,1,0
7.683349,157,16,2,5,1,0
7.700016,119,25,2,6,0,0
7.700016,118,25,1,6,0,0
7.700016,120,26,7,6,0,0
7.700016,120,23,0,6,0,0
7.700016,119,23,3,6,0,0
7.700016,117,23,1,6,0,0
7.700016,116,24,1,6,0,0
7.700016,117,24,3,6,0,0
7.700016,157,14,0,5,1,0
7.700016,156,15,2,5,1,0
7.700016,157,15,2,5,1,0
7.700016,156,16,2,5,1,0
7.700016,157,17,0,5,1,0
7.700016,155,19,0,5,1,0
7.716682,117,25,1,6,0,0
7.716682,118,26,1,6,0,0
7.716682,117,23,2,6,0,0
7.716682,115,24,1,6,0,0
7.716682,114,24,1,6,0,0
7.716682,156,14,0,5,1,0
7.716682,155,16,2,5,1,0
7.716682,157,16,0,5,1,0
7.716682,155,17,2,5,1,0
7.716682,156,18,0,5,1,0
7.733349,120,26,0,6,0,0
7.733349,119,23,3,6,0,0
7.733349,152,16,1,5,1,0
7.733349,155,14,0,5,1,0
7.733349,156,15,0,5,1,0
7.733349,155,15,0,5,1,0
7.733349,157,15,0,5,1,0
7.733349,156,16,0,5,1,0
7.733349,154,16,0,5,1,0
7.733349,153,16,1,5,1,0
7.733349,156,17,0,5,1,0
7.750016,119,25,2,6,0,0
7.750016,119,23,0,6,0,0
7.750016,155,16,0,5,1,0
7.750016,155,17,0,5,1,0
7.750016,154,17,0,5,1,0
7.750016,155,18,0,5,1,0
7.766682,117,23,2,6,0,0
7.766682,116,24,2,6,0,0
7.766682,153,16,0,5,1,0
7.783349,119,23,3,6,0,0
7.783349,117,23,2,6,0,0
7.783349,152,16,0,5,1,0
7.800015,112,24,1,6,0,0
7.800015,108,24,1,6,0,0
7.800015,120,26,7,6,0,0
7.816682,120,26,0,6,0,0
7.816682,115,24,2,6,0,0
7.833349,118,23,2,6,0,0
7.850016,115,25,1,6,0,0
7.850016,117,24,4,6,0,0
7.866683,108,23,1,6,0,0
7.866683,115,25,0,6,0,0
7.866683,119,23,3,6,0,0
7.866683,118,23,2,6,0,0
7.866683,117,24,4,6,0,0
7.883349,109,23,1,6,0,0
7.883349,118,26,0,6,0,0
7.900016,112,24,0,6,0,0
7.900016,119,23,0,6,0,0
7.900016,119,24,0,6,0,0
7.916683,107,23,1,6,0,0
7.916683,109,23,0,6,0,0
7.916683,119,25,0,6,0,0
7.916683,117,25,0,6,0,0
7.916683,119,26,0,6,0,0
7.916683,115,24,2,6,0,0
7.933349,109,23,1,6,0,0
7.933349,112,24,1,6,0,0
7.933349,107,24,1,6,0,0
7.933349,116,24,2,6,0,0
7.950016,118,25,0,6,0,0
7.950016,117,23,2,6,0,0
7.950016,118,24,0,6,0,0
7.983349,118,23,0,6,0,0
8.000016,117,24,4,6,0,0
8.016683,107,22,1,6,0,0
8.016683,107,23,2,6,0,0
8.016683,117,23,0,6,0,0
8.03335,108,23,2,6,0,0
8.03335,106,23,1,6,0,0
8.03335,108,24,2,6,0,0
8.03335,114,24,0,6,0,0
8.050016,107,25,1,6,0,0
8.050016,107,24,2,6,0,0
8.050016,106,24,1,6,0,0
8.050016,116,24,0,6,0,0
8.083349,109,22,1,6,0,0
8.083349,115,24,0,6,0,0
8.083349,117,24,4,6,0,0
8.100016,108,22,1,6,0,0
8.100016,107,23,3,6,0,0
8.100016,112,24,0,6,0,0
8.100016,109,24,1,6,0,0
8.116683,107,26,1,6,0,0
8.116683,109,23,2,6,0,0
8.133349,106,22,1,6,0,0
8.133349,108,23,3,6,0,0
8.133349,107,24,3,6,0,0
8.133349,117,24,0,6,0,0
8.150016,108,25,1,6,0,0
8.150016,107,22,2,6,0,0
8.150016,108,24,3,6,0,0
